Wall time,Step,Value
1661323053.299117,1,69.88945007324219
1661323064.266278,7,65.83349609375
1661323066.073912,8,64.78814697265625
1661323067.746975,9,64.02173614501953
1661323069.588185,10,62.97150802612305
1661323071.364051,11,62.03233337402344
1661323073.097162,12,61.404632568359375
1661323074.949739,13,61.11727523803711
1661323091.270912,22,51.65007781982422
1661323123.727742,39,34.02695083618164
1661323125.522608,40,33.72660827636719
1661323127.31817,41,32.60743713378906
1661323129.250043,42,32.44118118286133
1661323133.078111,44,31.785104751586914
1661323134.983601,45,30.175020217895508
1661323136.754081,46,30.2570858001709
1661323140.362167,48,30.40213394165039
1661323142.187431,49,29.153356552124023
1661323145.949235,51,28.818166732788086
1661323149.732657,53,27.595378875732422
1661323151.641902,54,27.074600219726562
1661323153.52963,55,27.546621322631836
1661323160.924744,59,25.395858764648438
1661323162.727852,60,24.63051986694336
1661323164.552559,61,23.09508514404297
1661323168.255589,63,20.77989959716797
1661323173.57059,66,15.327736854553223
1661323175.325836,67,13.195609092712402
1661323179.081926,69,9.602725982666016
1661323180.936483,70,8.451030731201172
1661323184.840049,72,6.725701808929443
1661323194.082011,77,4.684305191040039
1661323195.904231,78,4.379737377166748
1661323197.733136,79,4.123841285705566
1661323199.613145,80,3.893831491470337
1661323201.538188,81,3.6742093563079834
1661323205.670396,83,3.3067803382873535
1661323230.199128,96,1.774818778038025
1661323232.052821,97,1.9078342914581299
1661323237.668265,100,1.7351868152618408
1661323244.933352,104,1.3757380247116089
1661323248.730925,106,1.5135279893875122
1661323250.72977,107,1.3927764892578125
1661323254.476196,109,1.1339428424835205
1661323256.407392,110,1.2610973119735718
1661323264.702649,114,1.0430214405059814
1661323272.276767,118,0.9155104756355286
1661323274.012118,119,0.8849411010742188
1661323286.862458,126,0.6178767681121826
1661323288.735099,127,0.672617495059967
1661323292.567825,129,0.8644824028015137
1661323296.344062,131,0.6182942390441895
1661323298.348301,132,0.61659836769104
1661323300.284652,133,0.6780861020088196
1661323302.170609,134,0.723524808883667
1661323311.521684,139,0.5834723114967346
1661323315.161293,141,0.3602079451084137
1661323337.417331,152,0.3349307179450989
1661323339.353231,153,0.25826454162597656
1661323343.133218,155,0.3282836079597473
1661323345.102531,156,0.3793090879917145
1661323354.195711,161,0.3388512134552002
1661323367.346752,168,0.22334550321102142
1661323374.680563,172,0.23043598234653473
1661323376.552448,173,0.17555302381515503
1661323382.009172,176,0.42968663573265076
1661323389.368007,180,0.21163083612918854
1661323406.325921,189,0.101789191365242
1661323410.036115,191,0.21635852754116058
1661323414.138409,193,0.1049516499042511
1661323416.242669,194,0.15283198654651642
1661323431.003371,202,0.20785176753997803
1661323440.179263,207,0.11509252339601517
1661323447.543589,211,0.07293226569890976
1661323449.4291,212,0.05551987513899803
1661323456.831449,216,0.1404564529657364
1661323462.362393,219,0.035357438027858734
1661323466.274881,221,0.0841960534453392
1661323472.593101,224,0.03640410304069519
1661323480.959587,228,0.031136250123381615
1661323482.962928,229,0.13356150686740875
1661323488.852549,232,0.03943025320768356
1661323496.826057,236,0.03968202695250511
1661323500.706947,238,0.06780602037906647
1661323508.198068,242,0.1043800562620163
1661323514.018949,245,0.045345693826675415
1661323515.954695,246,0.031226659193634987
1661323517.853908,247,0.026415977627038956
1661323519.738104,248,0.056632570922374725
1661323521.669858,249,0.07655446231365204
1661323525.454404,251,0.01562558114528656
1661323527.454309,252,0.086123526096344
1661323529.33771,253,0.08146341145038605
1661323531.243072,254,0.018283816054463387
1661323537.019369,257,0.07171547412872314
1661323540.700774,259,0.03933067247271538
1661323546.201119,262,0.04301264137029648
1661323561.110266,270,0.014072392135858536
1661323566.638094,273,0.009877013973891735
1661323568.500031,274,0.03494102135300636
1661323570.414098,275,0.011853806674480438
1661323572.206616,276,0.016788924112915993
1661323576.025249,278,0.04172999784350395
1661323579.74385,280,0.03467484936118126
1661323581.615296,281,0.02116784267127514
1661323583.375124,282,0.024721691384911537
1661323585.240013,283,0.07156188786029816
1661323590.603379,286,0.0177357979118824
1661323597.919601,290,0.019112471491098404
1661323599.982035,291,0.028265636414289474
1661323601.916889,292,0.09570923447608948
1661323605.845149,294,0.0080385347828269
1661323621.30463,302,0.022638456895947456
1661323623.193424,303,0.00778298219665885
1661323625.069923,304,0.011434972286224365
1661323636.074106,310,0.00992497056722641
1661323637.940325,311,0.01315842755138874
1661323641.657777,313,0.014074149541556835
1661323643.55954,314,0.011582620441913605
1661323658.760033,322,0.016657717525959015
1661323660.591869,323,0.007268747314810753
1661323662.533456,324,0.013641421683132648
1661323668.411187,327,0.01013197936117649
1661323670.293933,328,0.02169538103044033
1661323676.010614,331,0.013921861536800861
1661323679.723149,333,0.020068824291229248
1661323681.69903,334,0.01698927953839302
1661323685.40773,336,0.011990870349109173
1661323688.951106,338,0.014782320708036423
1661323690.708912,339,0.0450720489025116
1661323700.07356,344,0.011347445659339428
1661323705.604788,347,0.021509351208806038
1661323711.077121,350,0.007061894983053207
1661323712.943309,351,0.016765205189585686
1661323714.750199,352,0.006974922493100166
1661323716.438626,353,0.01867646723985672
1661323721.655507,356,0.01781873218715191
1661323723.471042,357,0.0109272301197052
1661323725.302214,358,0.006695453077554703
1661323734.47369,363,0.006383680272847414
1661323736.192091,364,0.007724778261035681
1661323741.515092,367,0.01702609844505787
1661323745.082252,369,0.04900354892015457
1661323746.904741,370,0.04353369399905205
1661323748.661163,371,0.003335573012009263
1661323752.166092,373,0.0033679967746138573
1661323761.143676,378,0.004235981497913599
1661323766.244704,381,0.013539775274693966
